0,0.008453369140625
1,0.008453369140625
2,0.008453369140625
3,0.008453369140625
4,0.008453369140625
5,0.008453369140625
6,0.008453369140625
7,0.008453369140625
8,0.008453369140625
9,0.008453369140625
10,0.008453369140625
11,0.008453369140625
12,0.008453369140625
13,0.008453369140625
14,0.008453369140625
15,0.008453369140625
16,0.008453369140625
17,0.008453369140625
18,0.008453369140625
19,0.008453369140625
20,0.008453369140625
21,0.008453369140625
22,0.008453369140625
23,0.008453369140625
24,0.008453369140625
25,0.008453369140625
26,0.008453369140625
27,0.008453369140625
28,0.008453369140625
29,0.008453369140625
30,0.008453369140625
31,0.008453369140625
32,0.008453369140625
33,-0.01123046875
34,-0.0277099609375
35,0.014190673828125
36,0.008941650390625
37,0.009796142578125
38,-0.0115966796875
39,-0.00830078125
40,0.004058837890625
41,0.017486572265625
42,0.022613525390625
43,0.033111572265625
44,0.019073486328125
45,0.014801025390625
46,0.008453369140625
47,0.002593994140625
48,-0.000244140625
49,-0.0015869140625
50,-0.0123291015625
51,-0.0150146484375
52,-0.0028076171875
53,-0.00341796875
54,-0.001953125
55,-0.0147705078125
56,-0.0255126953125
57,-0.0445556640625
58,-0.0762939453125
59,-0.0657958984375
60,-0.003173828125
61,-0.0091552734375
62,-0.0008544921875
63,0.000518798828125
64,-0.0057373046875
65,-0.0135498046875
66,-0.003173828125
67,0.009918212890625
68,0.003692626953125
69,0.001129150390625
70,3.0517578125e-05
71,3.0517578125e-05
72,0.002960205078125
73,-0.0001220703125
74,0.001495361328125
75,0.006134033203125
76,0.011627197265625
77,0.016876220703125
78,0.017730712890625
79,0.018341064453125
80,0.013580322265625
81,0.009307861328125
82,0.004058837890625
83,0.018218994140625
84,0.032135009765625
85,0.037994384765625
86,0.006988525390625
87,0.058013916015625
88,0.15216064453125
89,0.005767822265625
90,0.005279541015625
91,0.005279541015625
92,0.005767822265625
93,0.005767822265625
94,0.013702392578125
95,0.003814697265625
96,0.003814697265625
97,0.003814697265625
98,0.003814697265625
99,0.003692626953125
100,0.001373291015625
101,0.005523681640625
102,-0.130126953125
103,-0.3165283203125
104,-0.4345703125
105,-0.589599609375
106,-0.7685546875
107,-0.3707275390625
108,-0.044921875
